folder_name,file_name,joint_accuracy,slot_error_rate,slot_total_ref,slot_total_hyp,slot_f1,slot_precision,slot_recall
compl_no_punct,O7BI_MW24_NP_ST_PH-nm_SO_Labse_NN-10_UA_SV.json,3.542857142857092,70.01789976133652,40224,47828,74.38331894293154,0.6847035209500696,0.8141408114558452
compl_no_punct,O7BI_MW24_NP_ST_PH-nm_SO_Labse_NN-10_UA_SKV.json,3.9077212806025754,79.83826904163479,36604,28258,60.596343000232,0.6954490763677519,0.5368812151677398
