folder_name,file_name,joint_accuracy,slot_error_rate,slot_total_ref,slot_total_hyp,slot_f1,slot_precision,slot_recall
punct,O7BI_MW24_MP_ST_PH-nm_SO_Labse_NN-10_UA_SKV.json,3.974498100922355,82.09431509277863,42305,32554,60.1931631418005,0.6920808502795335,0.5325611629830976
punct,O7BI_MW24_MP_ST_PH-nm_SO_Labse_NN-10_UA_SV.json,3.6095417451349086,71.64892164892164,36630,42290,72.65078560070216,0.6778907543154393,0.7826371826371804
punct,O7BI_MW24_NP_ST_PH-nm_SO_Labse_NN-10_UA_SKV.json,3.526858383071032,81.45372887365559,42305,33579,61.23557007571537,0.6919205455790801,0.5492022219595779
punct,O7BI_MW24_NP_ST_PH-nm_SO_Labse_NN-10_UA_SV.json,3.4682988072818035,70.83655012683357,36268,42390,73.47758650879855,0.6817173861759832,0.7967905591706165
