folder_name,file_name,joint_accuracy,slot_error_rate,slot_total_ref,slot_total_hyp,slot_f1,slot_precision,slot_recall
PLH,O7BI_MW24_OP_ST_PH-empty_SO_Labse_NN-10_U_SKV.json,4.557786218122565,80.63349485876374,42305,34142,61.339228480151085,0.6867201687071621,0.5542134499468134
PLH,O7BI_MW24_OP_ST_PH-empty_SO_Labse_NN-10_U_SV.json,4.598480737927231,71.59673797423473,42305,46987,72.59776911206774,0.6898078191840281,0.7661505732182938
PLH,O7BI_MW24_OP_ST_PH-NA_SO_Labse_NN-10_U_SKV.json,3.391209983722146,86.97553480676044,42305,36411,60.22409674791166,0.6509845925681781,0.5602883819879433
PLH,O7BI_MW24_OP_ST_PH-NA_SO_Labse_NN-10_U_SV.json,0.13564839934888584,136.0453847062995,42305,78975,59.236477568016376,0.45484013928458317,0.8490958515541878
PLH,O7BI_MW24_OP_ST_PH-nm_SO_Labse_NN-10_U_SKV.json,2.930005425935934,88.29925540716228,42305,36191,59.893497752877714,0.6495261252797638,0.5556553598865369
PLH,O7BI_MW24_OP_ST_PH-nm_SO_Labse_NN-10_U_SV.json,4.272924579489904,76.33849426781704,42305,50397,72.27028542577297,0.6646824215727113,0.7918212977189438
PLH,O7BI_MW24_OP_ST_PH-none_SO_Labse_NN-10_U_SKV.json,4.286489419424792,82.97600756411772,42305,35942,61.374876987122065,0.6680763452228572,0.5675924831580178
PLH,O7BI_MW24_OP_ST_PH-none_SO_Labse_NN-10_U_SV.json,4.367878459034124,74.45691998581728,42305,50651,72.56121175113981,0.6658308819174337,0.7971870937241442
